//X Y Z C2M_signed_distances[<5] R G B
0.15405573 0.01455723 -0.06674805 0.000665 255 172 51
0.15654525 0.02044865 -0.06671236 0.000727 255 172 51
0.14452685 0.00719683 -0.06580665 0.000057 255 172 51
0.14631951 0.00797655 -0.06639508 0.000311 255 172 51
0.15071176 0.01092067 -0.06684227 0.000612 255 172 51
0.14965238 0.00969193 -0.06690846 0.000662 255 172 51
0.14889355 0.00882516 -0.06684227 0.000658 255 172 51
0.13856979 0.03447115 -0.05252860 -0.000411 255 172 51
0.14344656 0.03334689 -0.05847708 -0.000762 255 172 51
0.14039145 0.03419499 -0.05339394 -0.000206 255 172 51
0.14223008 0.03387319 -0.05332963 0.000020 255 172 51
0.13704896 0.00051335 -0.06308971 -0.000259 255 172 51
0.13550359 -0.01000997 -0.06120072 0.000602 255 172 51
0.13621370 -0.01345215 -0.06470814 -0.003106 255 172 51
0.13607548 -0.01304334 -0.06314700 -0.002290 255 172 51
0.08054899 0.04135572 -0.03404446 -0.000193 255 172 51
0.14844659 0.03106097 -0.06613214 0.000352 255 172 51
0.14861162 0.03180800 -0.06476892 -0.000818 255 172 51
0.14766699 0.03232032 -0.06286225 -0.000995 255 172 51
0.14926825 0.03087752 -0.06613900 0.000379 255 172 51
0.15040398 0.03049462 -0.06616410 0.000407 255 172 51
0.15171632 0.03007404 -0.06619023 0.000410 255 172 51
0.15539190 0.02753923 -0.06641721 0.000483 255 172 51
0.15532164 0.01568537 -0.06676737 0.000722 255 172 51
0.15742685 0.01811964 -0.06672622 0.000745 255 172 51
0.14834075 0.00797572 -0.06650409 0.000553 255 172 51
0.13962688 0.03434088 -0.05273727 -0.000203 255 172 51
0.14702417 0.03268897 -0.06020892 -0.000861 255 172 51
0.14498115 0.03317308 -0.05741946 -0.000706 255 172 51
0.14384167 0.03353906 -0.05429158 -0.000306 255 172 51
0.13588285 -0.01237112 -0.06140676 -0.001276 255 172 51
0.13567029 -0.01132887 -0.06082383 -0.000350 255 172 51
0.13621721 -0.01336569 -0.06390353 -0.002817 255 172 51
0.13601178 -0.01280455 -0.06195942 -0.001799 255 172 51
0.13630551 -0.01353361 -0.06433044 -0.003112 255 172 51
0.14881045 0.03157330 -0.06537896 -0.000274 255 172 51
0.14881574 0.03129985 -0.06585600 0.000122 255 172 51
0.14909236 0.03195181 -0.06394240 -0.001022 255 172 51
0.14615192 0.03260155 -0.06248435 -0.000977 255 172 51
0.15397072 0.02896282 -0.06623783 0.000325 255 172 51
0.15286611 0.02975062 -0.06612865 0.000312 255 172 51
0.15838665 0.02336265 -0.06658565 0.000669 255 172 51
0.15798046 0.02628917 -0.06640179 0.000513 255 172 51
0.15529352 0.01190767 -0.06664348 0.000558 255 172 51
0.15294951 0.01037623 -0.06673320 0.000637 255 172 51
0.15617125 0.01662626 -0.06677145 0.000751 255 172 51
0.15563603 0.01433717 -0.06673373 0.000688 255 172 51
0.15873960 0.02058939 -0.06664648 0.000714 255 172 51
0.14763379 0.00724509 -0.06598213 0.000406 255 172 51
0.15132654 0.00926733 -0.06682967 0.000719 255 172 51
0.15014851 0.00880483 -0.06686983 0.000767 255 172 51
0.14992316 0.00809828 -0.06667776 0.000776 255 172 51
0.13944487 0.03427465 -0.05185367 0.000063 255 172 51
0.14070043 0.03414561 -0.05228662 0.000140 255 172 51
0.14506748 0.03324706 -0.05551515 -0.000540 255 172 51
0.14397691 0.03356543 -0.05299493 0.000066 255 172 51
0.13587022 -0.01223146 -0.06094018 -0.001092 255 172 51
0.13622008 -0.01331033 -0.06332305 -0.002623 255 172 51
0.14987010 0.03158292 -0.06494240 -0.000577 255 172 51
0.14975716 0.03210234 -0.06258981 -0.001010 255 172 51
0.14992554 0.03099170 -0.06595612 0.000241 255 172 51
0.15131348 0.03066445 -0.06595194 0.000241 255 172 51
0.15253694 0.03039327 -0.06588258 0.000159 255 172 51
0.15518934 0.02874448 -0.06620968 0.000312 255 172 51
0.15771386 0.02815642 -0.06613682 0.000298 255 172 51
0.15648873 0.01544507 -0.06676769 0.000748 255 172 51
0.16013499 0.01867717 -0.06665754 0.000743 255 172 51
0.15719151 0.01642884 -0.06676798 0.000771 255 172 51
0.15021901 0.00727084 -0.06620020 0.000678 255 172 51
0.14682113 0.03289976 -0.05684488 -0.000689 255 172 51
0.14530720 0.03324139 -0.05370845 -0.000171 255 172 51
0.13599308 -0.01268922 -0.06112437 -0.001555 255 172 51
0.14952351 0.03129449 -0.06568900 0.000020 255 172 51
0.15103094 0.03165716 -0.06402059 -0.000987 255 172 51
0.15061152 0.03108438 -0.06565063 0.000047 255 172 51
0.15189251 0.03054823 -0.06594761 0.000236 255 172 51
0.15376277 0.03021098 -0.06564382 -0.000126 255 172 51
0.15627900 0.02898190 -0.06603073 0.000167 255 172 51
0.15507112 0.02953133 -0.06591823 0.000038 255 172 51
0.16040197 0.02559721 -0.06637608 0.000567 255 172 51
0.15994923 0.02792152 -0.06601319 0.000276 255 172 51
0.16067618 0.02203877 -0.06657815 0.000693 255 172 51
0.15733802 0.01420322 -0.06669697 0.000687 255 172 51
0.15438943 0.01016131 -0.06663741 0.000519 255 172 51
0.15279478 0.00894074 -0.06672526 0.000693 255 172 51
0.15841043 0.01650796 -0.06672675 0.000759 255 172 51
0.15091550 0.00835333 -0.06678509 0.000829 255 172 51
0.15108021 0.00773068 -0.06656408 0.000802 255 172 51
0.15014836 0.03242214 -0.05616319 -0.000591 255 172 51
0.14696385 0.03291851 -0.05485831 -0.000423 255 172 51
0.13602161 -0.01275650 -0.06106770 -0.001614 255 172 51
0.15132439 0.03130582 -0.06501711 -0.000420 255 172 51
0.15026392 0.03216362 -0.06150389 -0.000930 255 172 51
0.15261886 0.03168420 -0.06262381 -0.000985 255 172 51
0.15195180 0.03087152 -0.06557089 -0.000015 255 172 51
0.15284565 0.03067820 -0.06550694 -0.000135 255 172 51
0.16059993 0.02395904 -0.06650634 0.000675 255 172 51
0.15762958 0.02922949 -0.06581009 0.000062 255 172 51
0.15870875 0.02887051 -0.06583731 0.000119 255 172 51
0.15844458 0.01210207 -0.06652322 0.000510 255 172 51
0.15542832 0.00950904 -0.06655059 0.000432 255 172 51
0.15402666 0.00913402 -0.06663965 0.000614 255 172 51
0.15217456 0.00808450 -0.06665765 0.000806 255 172 51
0.15752079 0.01554375 -0.06675892 0.000764 255 172 51
0.15989587 0.01502179 -0.06663336 0.000685 255 172 51
0.16324413 0.02074443 -0.06662077 0.000777 255 172 51
0.15233424 0.00719732 -0.06629952 0.000823 255 172 51
0.15088548 0.03215756 -0.06015779 -0.000862 255 172 51
0.15287812 0.03108533 -0.06471557 -0.000651 255 172 51
0.15515631 0.03031223 -0.06538464 -0.000245 255 172 51
0.15598537 0.02991535 -0.06563532 -0.000116 255 172 51
0.16241722 0.02429393 -0.06646740 0.000693 255 172 51
0.16235915 0.02704743 -0.06614402 0.000482 255 172 51
0.15683876 0.02972163 -0.06566069 -0.000090 255 172 51
0.15957952 0.02934764 -0.06546872 -0.000088 255 172 51
0.15746568 0.00971686 -0.06642987 0.000244 255 172 51
0.15366414 0.00810048 -0.06660099 0.000774 255 172 51
0.15828040 0.01529852 -0.06672362 0.000744 255 172 51
0.16240649 0.01739431 -0.06665113 0.000772 255 172 51
0.15360314 0.03181500 -0.05975354 -0.000800 255 172 51
0.15426964 0.03122754 -0.06389148 -0.000847 255 172 51
0.15441342 0.03077021 -0.06491020 -0.000498 255 172 51
0.16166042 0.02858345 -0.06574408 0.000236 255 172 51
0.15763067 0.02997072 -0.06535258 -0.000262 255 172 51
0.15846334 0.02955261 -0.06551717 -0.000100 255 172 51
0.16065568 0.02900465 -0.06562305 0.000101 255 172 51
0.15966514 0.01003810 -0.06632189 0.000236 255 172 51
0.16093114 0.01197091 -0.06643686 0.000494 255 172 51
0.15645632 0.00850595 -0.06645550 0.000256 255 172 51
0.15518786 0.00814214 -0.06651343 0.000568 255 172 51
0.15338232 0.00740414 -0.06644220 0.000822 255 172 51
0.16322351 0.01385118 -0.06655628 0.000691 255 172 51
0.16379753 0.01862159 -0.06667224 0.000827 255 172 51
0.16491075 0.02374565 -0.06655876 0.000818 255 172 51
0.15468937 0.03185270 -0.05625480 -0.000471 255 172 51
0.15417387 0.03144687 -0.06320669 -0.000876 255 172 51
0.15586962 0.03040187 -0.06525262 -0.000302 255 172 51
0.15563667 0.03083609 -0.06453688 -0.000609 255 172 51
0.15661329 0.03036251 -0.06516699 -0.000376 255 172 51
0.16428229 0.02600722 -0.06636710 0.000683 255 172 51
0.16325061 0.02855321 -0.06566910 0.000222 255 172 51
0.15865669 0.03017586 -0.06490088 -0.000415 255 172 51
0.16061184 0.02963346 -0.06518321 -0.000139 255 172 51
0.15908451 0.00863809 -0.06625474 -0.000029 255 172 51
0.15796518 0.00788984 -0.06631637 -0.000097 255 172 51
0.15475985 0.00729458 -0.06637492 0.000751 255 172 51
0.16444258 0.01691571 -0.06668258 0.000839 255 172 51
0.16543028 0.01906477 -0.06668177 0.000870 255 172 51
0.16638859 0.02143159 -0.06664916 0.000868 255 172 51
0.15430140 0.00673535 -0.06608376 0.000861 255 172 51
0.15526471 0.03135525 -0.06269143 -0.000841 255 172 51
0.15754701 0.03134668 -0.05992445 -0.000640 255 172 51
0.16419958 0.02766160 -0.06605167 0.000535 255 172 51
0.16227433 0.02930354 -0.06523263 -0.000017 255 172 51
0.16134496 0.02929825 -0.06541436 0.000058 255 172 51
0.15752897 0.03053503 -0.06476432 -0.000483 255 172 51
0.15980491 0.02999492 -0.06488872 -0.000383 255 172 51
0.16025877 0.00869109 -0.06617846 0.000073 255 172 51
0.16157730 0.00955568 -0.06622995 0.000258 255 172 51
0.16248943 0.01132912 -0.06637843 0.000482 255 172 51
0.15648559 0.00771162 -0.06641811 0.000373 255 172 51
0.15595387 0.00729124 -0.06636228 0.000563 255 172 51
0.16556133 0.01509696 -0.06667374 0.000853 255 172 51
0.16710633 0.02389494 -0.06661962 0.000904 255 172 51
0.16608995 0.02556558 -0.06648727 0.000817 255 172 51
0.15828447 0.03143177 -0.05609204 -0.000381 255 172 51
0.16555806 0.02708118 -0.06623455 0.000665 255 172 51
0.16431862 0.02844581 -0.06576620 0.000346 255 172 51
0.16343036 0.02935123 -0.06499936 -0.000209 255 172 51
0.15673669 0.03080317 -0.06452048 -0.000531 255 172 51
0.15940851 0.03044337 -0.06428516 -0.000577 255 172 51
0.16073401 0.03017274 -0.06441397 -0.000537 255 172 51
0.16148761 0.02972498 -0.06495492 -0.000226 255 172 51
0.15977173 0.00817087 -0.06617054 -0.000000 255 172 51
0.15936311 0.00785299 -0.06619737 -0.000047 255 172 51
0.16395737 0.01000337 -0.06629214 0.000453 255 172 51
0.15721425 0.00711134 -0.06626698 0.000349 255 172 51
0.15651813 0.00657388 -0.06601717 0.000658 255 172 51
0.16610403 0.01256496 -0.06654564 0.000737 255 172 51
0.16666292 0.01694067 -0.06671875 0.000912 255 172 51
0.16685781 0.01981047 -0.06667466 0.000880 255 172 51
0.16893119 0.02250651 -0.06667058 0.000944 255 172 51
0.15736112 0.03113673 -0.06278876 -0.000693 255 172 51
0.16187268 0.03095500 -0.05808298 -0.000401 255 172 51
0.15648198 0.03106592 -0.06379478 -0.000707 255 172 51
0.16535638 0.02828698 -0.06578581 0.000359 255 172 51
0.16447312 0.02896435 -0.06531652 -0.000011 255 172 51
0.16248260 0.02997787 -0.06421644 -0.000520 255 172 51
0.15814719 0.03065383 -0.06435753 -0.000561 255 172 51
0.15743899 0.03089955 -0.06402604 -0.000609 255 172 51
0.15867038 0.03056868 -0.06431738 -0.000559 255 172 51
0.16093780 0.00845431 -0.06613429 0.000142 255 172 51
0.16036831 0.00787805 -0.06612893 0.000077 255 172 51
0.15967317 0.00713997 -0.06610926 0.000201 255 172 51
0.15828538 0.00709816 -0.06621914 0.000226 255 172 51
0.16759552 0.01483052 -0.06669281 0.000902 255 172 51
0.16720197 0.01868764 -0.06669743 0.000902 255 172 51
0.16876307 0.02001815 -0.06668412 0.000914 255 172 51
0.16774109 0.02551910 -0.06653816 0.000906 255 172 51
0.16889238 0.02437622 -0.06664716 0.000962 255 172 51
0.16696943 0.02676708 -0.06632353 0.000761 255 172 51
0.15914413 0.03100332 -0.06218285 -0.000603 255 172 51
0.16050209 0.03098253 -0.06074048 -0.000517 255 172 51
0.16642231 0.02773376 -0.06604638 0.000565 255 172 51
0.16466324 0.02964100 -0.06426361 -0.000590 255 172 51
0.15856649 0.03082101 -0.06365010 -0.000622 255 172 51
0.16015591 0.03066503 -0.06339724 -0.000575 255 172 51
0.16144097 0.00812952 -0.06611416 0.000213 255 172 51
0.16249731 0.00851069 -0.06614226 0.000333 255 172 51
0.16714898 0.00902903 -0.06629943 0.000533 255 172 51
0.15848973 0.00655905 -0.06599236 0.000474 255 172 51
0.16925018 0.01240052 -0.06658484 0.000825 255 172 51
0.16820221 0.01623544 -0.06673152 0.000947 255 172 51
0.16867360 0.01763040 -0.06671681 0.000934 255 172 51
0.17225255 0.02166920 -0.06667949 0.000967 255 172 51
0.17051513 0.02358972 -0.06667264 0.000985 255 172 51
0.16301826 0.03064975 -0.06094833 -0.000507 255 172 51
0.16673234 0.02851173 -0.06559692 0.000246 255 172 51
0.16579063 0.02907054 -0.06507478 -0.000172 255 172 51
0.16391456 0.03025412 -0.06270436 -0.000627 255 172 51
0.16128644 0.03044421 -0.06367749 -0.000561 255 172 51
0.16107067 0.00741882 -0.06607683 0.000252 255 172 51
0.16324800 0.00776050 -0.06604697 0.000383 255 172 51
0.16494684 0.00786438 -0.06607942 0.000417 255 172 51
0.15936129 0.00569475 -0.06540854 0.000773 255 172 51
0.17013247 0.01566061 -0.06670950 0.000950 255 172 51
0.16853906 0.02674620 -0.06628738 0.000763 255 172 51
0.16907910 0.02560934 -0.06655683 0.000964 255 172 51
0.17142966 0.01844684 -0.06670786 0.000957 255 172 51
0.17034349 0.02499672 -0.06662026 0.001008 255 172 51
0.16753069 0.02772870 -0.06597761 0.000510 255 172 51
0.16118826 0.03076820 -0.06227446 -0.000534 255 172 51
0.16435330 0.03059278 -0.05947898 -0.000447 255 172 51
0.16208209 0.03049881 -0.06307402 -0.000574 255 172 51
0.16581799 0.02991761 -0.06302723 -0.000705 255 172 51
0.16657542 0.02950091 -0.06416426 -0.000604 255 172 51
0.16113380 0.03064667 -0.06312576 -0.000487 255 172 51
0.16203293 0.00762442 -0.06606498 0.000367 255 172 51
0.16173969 0.00682574 -0.06592336 0.000437 255 172 51
0.16019404 0.00631203 -0.06579673 0.000538 255 172 51
0.17061503 0.00909082 -0.06638481 0.000635 255 172 51
0.16613096 0.00674009 -0.06597211 0.000448 255 172 51
0.17183849 0.01388335 -0.06667631 0.000940 255 172 51
0.17439529 0.01942375 -0.06669963 0.000981 255 172 51
0.17230242 0.02432223 -0.06661911 0.000984 255 172 51
0.16568935 0.03052469 -0.05785400 -0.000321 255 172 51
0.16658498 0.03014697 -0.06085443 -0.000579 255 172 51
0.16256146 0.03059027 -0.06227342 -0.000535 255 172 51
0.16773377 0.02840512 -0.06559408 0.000246 255 172 51
0.16685146 0.02908353 -0.06501308 -0.000158 255 172 51
0.16399553 0.00634222 -0.06572215 0.000619 255 172 51
0.17177853 0.01182463 -0.06658786 0.000854 255 172 51
0.16873175 0.00752118 -0.06626736 0.000518 255 172 51
0.16752447 0.00671855 -0.06613355 0.000492 255 172 51
0.16178983 0.00588325 -0.06553325 0.000703 255 172 51
0.17433947 0.01643205 -0.06670563 0.000984 255 172 51
0.16884759 0.02799896 -0.06562708 0.000236 255 172 51
0.17014119 0.02627715 -0.06642953 0.000897 255 172 51
0.17659757 0.02150276 -0.06664819 0.000974 255 172 51
0.17477897 0.02356063 -0.06660654 0.000966 255 172 51
0.17140608 0.02561357 -0.06653614 0.000973 255 172 51
0.16742858 0.02883567 -0.06527451 -0.000002 255 172 51
0.16719857 0.02975517 -0.06293521 -0.000721 255 172 51
0.16765915 0.02914176 -0.06470353 -0.000375 255 172 51
0.17357774 0.01057177 -0.06650386 0.000788 255 172 51
0.16984995 0.00706753 -0.06626031 0.000510 255 172 51
0.16687524 0.00596076 -0.06594074 0.000643 255 172 51
0.16624202 0.00528788 -0.06556091 -0.000848 255 172 51
0.16366933 0.00493080 -0.06502473 0.001142 255 172 51
0.17409511 0.01315536 -0.06665238 0.000939 255 172 51
0.16967842 0.02718350 -0.06611255 0.000634 255 172 51
0.17680658 0.01904144 -0.06668666 0.000994 255 172 51
0.17406145 0.02493723 -0.06652104 0.000943 255 172 51
0.17286207 0.02575896 -0.06643717 0.000897 255 172 51
0.16872807 0.03016018 -0.05784518 -0.000270 255 172 51
0.16813701 0.02871047 -0.06518879 -0.000103 255 172 51
0.16790098 0.02942124 -0.06381791 -0.000640 255 172 51
0.16905794 0.02950259 -0.06258163 -0.000722 255 172 51
0.17378592 0.00783874 -0.06622370 0.000494 255 172 51
0.16876075 0.00618060 -0.06618211 0.000556 255 172 51
0.17133892 0.00680289 -0.06619304 0.000443 255 172 51
0.16769153 0.00557330 -0.06599264 0.000804 255 172 51
0.17767893 0.01431200 -0.06668951 0.001011 255 172 51
0.17037964 0.02774963 -0.06572994 0.000323 255 172 51
0.17065878 0.02705489 -0.06615821 0.000680 255 172 51
0.17161602 0.02653414 -0.06631222 0.000810 255 172 51
0.17828788 0.01754815 -0.06668514 0.001009 255 172 51
0.17974356 0.02010735 -0.06664520 0.000990 255 172 51
0.17755394 0.02401665 -0.06649796 0.000910 255 172 51
0.17563440 0.02488601 -0.06646851 0.000905 255 172 51
0.17113529 0.02962072 -0.05988954 -0.000496 255 172 51
0.16903523 0.02889861 -0.06445982 -0.000620 255 172 51
0.17589773 0.00966299 -0.06643286 0.000751 255 172 51
0.17585824 0.01182210 -0.06659660 0.000906 255 172 51
0.17004918 0.00607715 -0.06616960 0.000519 255 172 51
0.16613846 0.00448156 -0.06501954 -0.001475 255 172 51
0.16988765 0.02833789 -0.06516770 -0.000124 255 172 51
0.17969048 0.02251004 -0.06657741 0.000975 255 172 51
0.17481409 0.02606407 -0.06626219 0.000780 255 172 51
0.17322996 0.02689606 -0.06606273 0.000616 255 172 51
0.17137706 0.02992071 -0.05656531 -0.000133 255 172 51
0.17112689 0.02930512 -0.06219107 -0.000719 255 172 51
0.17599091 0.00805485 -0.06623697 0.000591 255 172 51
0.17279480 0.00628894 -0.06603381 0.000345 255 172 51
0.16853023 0.00542879 -0.06611844 0.000876 255 172 51
0.17084973 0.00593189 -0.06611107 0.000480 255 172 51
0.16925889 0.00543999 -0.06608272 0.000749 255 172 51
0.16781425 0.00494373 -0.06572276 0.001031 255 172 51
0.16774020 0.00441337 -0.06519651 0.001385 255 172 51
0.17839274 0.01129385 -0.06657915 0.000933 255 172 51
0.18016003 0.01644826 -0.06670245 0.001050 255 172 51
0.17090151 0.02823064 -0.06517135 -0.000123 255 172 51
0.17168245 0.02742470 -0.06587622 0.000459 255 172 51
0.18067645 0.01860019 -0.06665897 0.001015 255 172 51
0.18139262 0.02156310 -0.06661931 0.001013 255 172 51
0.18019104 0.02448329 -0.06637435 0.000868 255 172 51
0.17694718 0.02576146 -0.06623893 0.000813 255 172 51
0.17426969 0.02945415 -0.05681018 -0.000189 255 172 51
0.17040253 0.02865334 -0.06459542 -0.000569 255 172 51
0.17057453 0.02902860 -0.06358688 -0.000864 255 172 51
0.17276514 0.02919176 -0.06163699 -0.000641 255 172 51
0.17817263 0.00842677 -0.06627847 0.000674 255 172 51
0.17632422 0.00638263 -0.06585183 0.000287 255 172 51
0.17416613 0.00609723 -0.06588588 0.000252 255 172 51
0.17165525 0.00567049 -0.06595556 0.000390 255 172 51
0.16836590 0.00511187 -0.06597952 0.000998 255 172 51
0.17040537 0.00537272 -0.06596101 0.000582 255 172 51
0.17994186 0.01295081 -0.06669369 0.001059 255 172 51
0.18065390 0.01453754 -0.06672814 0.001089 255 172 51
0.17119586 0.02787837 -0.06557359 0.000206 255 172 51
0.18104006 0.01962565 -0.06663836 0.001002 255 172 51
0.18193880 0.02313691 -0.06654045 0.000979 255 172 51
0.18231596 0.01987067 -0.06665365 0.001036 255 172 51
0.17860620 0.02531804 -0.06628350 0.000807 255 172 51
0.17483659 0.02711189 -0.06587119 0.000554 255 172 51
0.17630261 0.02684726 -0.06589030 0.000569 255 172 51
0.17299670 0.02768474 -0.06556378 0.000215 255 172 51
0.17514068 0.02902932 -0.06024586 -0.000510 255 172 51
0.17229757 0.02896513 -0.06307706 -0.000759 255 172 51
0.17306031 0.00528493 -0.06570353 0.000282 255 172 51
0.16879936 0.00513752 -0.06603774 0.000963 255 172 51
0.16922426 0.00478254 -0.06568610 0.000948 255 172 51
0.18045147 0.01176216 -0.06664374 0.001030 255 172 51
0.18203542 0.01744724 -0.06668967 0.001064 255 172 51
0.18166554 0.01581378 -0.06672873 0.001096 255 172 51
0.17178233 0.02856780 -0.06439304 -0.000638 255 172 51
0.17192009 0.02802537 -0.06529266 0.000002 255 172 51
0.18266729 0.02185919 -0.06662954 0.001047 255 172 51
0.18219532 0.02469064 -0.06629869 0.000864 255 172 51
0.17979810 0.02586897 -0.06607228 0.000689 255 172 51
0.17840692 0.02638325 -0.06597387 0.000634 255 172 51
0.17400870 0.02748176 -0.06570026 0.000373 255 172 51
0.17733629 0.02659148 -0.06595464 0.000636 255 172 51
0.17752497 0.02889599 -0.05745987 -0.000324 255 172 51
0.17424683 0.02884046 -0.06255903 -0.000589 255 172 51
0.18076694 0.01009916 -0.06649434 0.000904 255 172 51
0.17882955 0.00640598 -0.06589037 0.000367 255 172 51
0.17484453 0.00490511 -0.06535750 0.000055 255 172 51
0.17147121 0.00465613 -0.06545671 0.000635 255 172 51
0.18252575 0.01268105 -0.06666050 0.001074 255 172 51
0.18207455 0.01471158 -0.06673548 0.001119 255 172 51
0.18317623 0.02268012 -0.06660202 0.001049 255 172 51
0.18411572 0.02163209 -0.06663820 0.001068 255 172 51
0.18382356 0.02370350 -0.06647867 0.000998 255 172 51
0.18121324 0.02564081 -0.06604651 0.000691 255 172 51
0.17486495 0.02763988 -0.06548494 0.000265 255 172 51
0.17583260 0.02749594 -0.06550021 0.000322 255 172 51
0.17770557 0.02718861 -0.06552347 0.000365 255 172 51
0.17309274 0.02820993 -0.06487179 -0.000255 255 172 51
0.17412713 0.02791504 -0.06522767 0.000039 255 172 51
0.17947948 0.02840020 -0.06038664 -0.000532 255 172 51
